Time,reference_time,gps_timestamp,orientQuaternion[0-0],orientQuaternion[0-1],orientQuaternion[0-2],orientQuaternion[0-3],flagStop
1777416891275672821,1709560000000,  1709.560, 0.813606,-0.074339,-0.000444, 0.576645,0
1777416891295912123,1730450000000,  1730.450, 0.685194,-0.102356, 0.033249, 0.720366,0
1777416891305637356,1730470000000,  1730.470, 0.685049,-0.102376, 0.033286, 0.720499,0
1777416891315725070,1730470000000,  1730.470, 0.685049,-0.102376, 0.033286, 0.720499,0
1777416891325369503,1730490000000,  1730.490, 0.684908,-0.102397, 0.033323, 0.720629,0
1777416891335456976,1730490000000,  1730.490, 0.684908,-0.102397, 0.033323, 0.720629,0
1777416891345079371,1730510000000,  1730.510, 0.684772,-0.102427, 0.033356, 0.720752,0
1777416891355165474,1730510000000,  1730.510, 0.684772,-0.102427, 0.033356, 0.720752,0
1777416891374896936,1730530000000,  1730.530, 0.684639,-0.102457, 0.033393, 0.720872,0
1777416891384134996,1730540000000,  1730.545, 0.684575,-0.102469, 0.033404, 0.720931,0
1777416891394220617,1730540000000,  1730.545, 0.684575,-0.102469, 0.033404, 0.720931,0
1777416891413963839,1730540000000,  1730.565, 0.684575,-0.102469, 0.033404, 0.720931,0
1777416891423656496,1730580000000,  1730.585, 0.684308,-0.102516, 0.033460, 0.721175,0
1777416891433776842,1730580000000,  1730.585, 0.684308,-0.102516, 0.033460, 0.721175,0
1777416891443349641,1730600000000,  1730.605, 0.684168,-0.102543, 0.033491, 0.721302,0
1777416891453435059,1730600000000,  1730.605, 0.684168,-0.102543, 0.033491, 0.721302,0
1777416891463098344,1730620000000,  1730.625, 0.684027,-0.102564, 0.033519, 0.721433,0
1777416891473183522,1730620000000,  1730.625, 0.684027,-0.102564, 0.033519, 0.721433,0
1777416891492916706,1730640000000,  1730.645, 0.683888,-0.102593, 0.033555, 0.721557,0
1777416891502672699,1730660000000,  1730.665, 0.683754,-0.102623, 0.033591, 0.721679,0
1777416891512758006,1730660000000,  1730.665, 0.683754,-0.102623, 0.033591, 0.721679,0
1777416891522347492,1730680000000,  1730.685, 0.683613,-0.102648, 0.033628, 0.721808,0
1777416891532431928,1730680000000,  1730.685, 0.683613,-0.102648, 0.033628, 0.721808,0
1777416891547929712,1730700000000,  1730.705, 0.683465,-0.102668, 0.033658, 0.721943,0
1777416891557685465,1730720000000,  1730.725, 0.683324,-0.102683, 0.033681, 0.722074,0
1777416891567770198,1730720000000,  1730.725, 0.683324,-0.102683, 0.033681, 0.722074,0
1777416891577363480,1730740000000,  1730.740, 0.683190,-0.102714, 0.033710, 0.722194,0
1777416891587475251,1730740000000,  1730.740, 0.683190,-0.102714, 0.033710, 0.722194,0
1777416891597133629,1730760000000,  1730.760, 0.683068,-0.102755, 0.033745, 0.722302,0
1777416891607218491,1730760000000,  1730.760, 0.683068,-0.102755, 0.033745, 0.722302,0
1777416891626615491,1730780000000,  1730.780, 0.682950,-0.102778, 0.033762, 0.722410,0
1777416891636307760,1730800000000,  1730.800, 0.682819,-0.102795, 0.033776, 0.722531,0
1777416891646392678,1730800000000,  1730.800, 0.682819,-0.102795, 0.033776, 0.722531,0
1777416891656015368,1730820000000,  1730.820, 0.682662,-0.102816, 0.033814, 0.722675,0
1777416891666100046,1730820000000,  1730.820, 0.682662,-0.102816, 0.033814, 0.722675,0
1777416891685833044,1730840000000,  1730.840, 0.682493,-0.102832, 0.033864, 0.722829,0
1777416891695527313,1730860000000,  1730.860, 0.682338,-0.102845, 0.033907, 0.722972,0
1777416891705612508,1730860000000,  1730.860, 0.682338,-0.102845, 0.033907, 0.722972,0
1777416891715274868,1730880000000,  1730.880, 0.682206,-0.102868, 0.033936, 0.723091,0
1777416891725360545,1730880000000,  1730.880, 0.682206,-0.102868, 0.033936, 0.723091,0
1777416891745020096,1730900000000,  1730.900, 0.682094,-0.102908, 0.033957, 0.723190,0
1777416891764787393,1730920000000,  1730.920, 0.681984,-0.102952, 0.033980, 0.723287,0
1777416891774450363,1730930000000,  1730.935, 0.681924,-0.102968, 0.033994, 0.723341,0
1777416891784534929,1730930000000,  1730.935, 0.681924,-0.102968, 0.033994, 0.723341,0
1777416891794234087,1730950000000,  1730.955, 0.681789,-0.102992, 0.034012, 0.723464,0
1777416891804345932,1730950000000,  1730.955, 0.681789,-0.102992, 0.034012, 0.723464,0
1777416891823990093,1730970000000,  1730.975, 0.681646,-0.103008, 0.034041, 0.723594,0
1777416891833734605,1730990000000,  1730.995, 0.681510,-0.103036, 0.034076, 0.723717,0
1777416891843820134,1730990000000,  1730.995, 0.681510,-0.103036, 0.034076, 0.723717,0
1777416891853457010,1731010000000,  1731.015, 0.681372,-0.103065, 0.034117, 0.723841,0
1777416891863560800,1731010000000,  1731.015, 0.681372,-0.103065, 0.034117, 0.723841,0
1777416891873182731,1731030000000,  1731.035, 0.681237,-0.103093, 0.034148, 0.723963,0
1777416891883269927,1731030000000,  1731.035, 0.681237,-0.103093, 0.034148, 0.723963,0
1777416891903001537,1731050000000,  1731.055, 0.681097,-0.103122, 0.034188, 0.724089,0
1777416891922812558,1731070000000,  1731.075, 0.680948,-0.103146, 0.034222, 0.724223,0
1777416891932374634,1731090000000,  1731.095, 0.680795,-0.103164, 0.034254, 0.724363,0
1777416891942461312,1731090000000,  1731.095, 0.680795,-0.103164, 0.034254, 0.724363,0
1777416891952126079,1731110000000,  1731.115, 0.680649,-0.103189, 0.034289, 0.724495,0
1777416891962211089,1731110000000,  1731.115, 0.680649,-0.103189, 0.034289, 0.724495,0
1777416891977827657,1731130000000,  1731.135, 0.680509,-0.103214, 0.034328, 0.724621,0
1777416891987440218,1731150000000,  1731.150, 0.680376,-0.103238, 0.034360, 0.724741,0
1777416891997526117,1731150000000,  1731.150, 0.680376,-0.103238, 0.034360, 0.724741,0
1777416892007210756,1731170000000,  1731.170, 0.680248,-0.103265, 0.034386, 0.724856,0
1777416892017296282,1731170000000,  1731.170, 0.680248,-0.103265, 0.034386, 0.724856,0
1777416892036696220,1731190000000,  1731.190, 0.680119,-0.103289, 0.034407, 0.724973,0
1777416892046327112,1731210000000,  1731.210, 0.679992,-0.103315, 0.034427, 0.725087,0
1777416892056412675,1731210000000,  1731.210, 0.679992,-0.103315, 0.034427, 0.725087,0
1777416892066097940,1731230000000,  1731.230, 0.679865,-0.103350, 0.034455, 0.725200,0
1777416892076183040,1731230000000,  1731.230, 0.679865,-0.103350, 0.034455, 0.725200,0
1777416892095919885,1731250000000,  1731.250, 0.679733,-0.103376, 0.034492, 0.725318,0
1777416892105584260,1731270000000,  1731.270, 0.679591,-0.103395, 0.034525, 0.725448,0
1777416892115670434,1731270000000,  1731.270, 0.679591,-0.103395, 0.034525, 0.725448,0
1777416892125287158,1731290000000,  1731.290, 0.679441,-0.103413, 0.034558, 0.725583,0
1777416892135371462,1731290000000,  1731.290, 0.679441,-0.103413, 0.034558, 0.725583,0
1777416892145041318,1731310000000,  1731.310, 0.679298,-0.103436, 0.034598, 0.725712,0
1777416892155126029,1731310000000,  1731.310, 0.679298,-0.103436, 0.034598, 0.725712,0
1777416892174863522,1731330000000,  1731.330, 0.679159,-0.103460, 0.034623, 0.725837,0
1777416892184540824,1731340000000,  1731.345, 0.679092,-0.103469, 0.034636, 0.725899,0
1777416892194624831,1731340000000,  1731.345, 0.679092,-0.103469, 0.034636, 0.725899,0
1777416892204301873,1731360000000,  1731.365, 0.678962,-0.103496, 0.034662, 0.726015,0
1777416892214386455,1731360000000,  1731.365, 0.678962,-0.103496, 0.034662, 0.726015,0
1777416892224003457,1731380000000,  1731.385, 0.678833,-0.103524, 0.034695, 0.726130,0
1777416892234088279,1731380000000,  1731.385, 0.678833,-0.103524, 0.034695, 0.726130,0
1777416892253878682,1731400000000,  1731.405, 0.678701,-0.103544, 0.034730, 0.726249,0
1777416892263504462,1731400000000,  1731.425, 0.678701,-0.103544, 0.034730, 0.726249,0
1777416892273589247,1731400000000,  1731.425, 0.678701,-0.103544, 0.034730, 0.726249,0
1777416892283275846,1731440000000,  1731.445, 0.678415,-0.103582, 0.034805, 0.726507,0
1777416892293361649,1731440000000,  1731.445, 0.678415,-0.103582, 0.034805, 0.726507,0
1777416892313020138,1731460000000,  1731.465, 0.678273,-0.103606, 0.034840, 0.726635,0
1777416892332759983,1731480000000,  1731.485, 0.678135,-0.103633, 0.034868, 0.726758,0
1777416892342444155,1731500000000,  1731.505, 0.678003,-0.103661, 0.034896, 0.726876,0
1777416892352547330,1731500000000,  1731.505, 0.678003,-0.103661, 0.034896, 0.726876,0
1777416892362211076,1731520000000,  1731.525, 0.677871,-0.103692, 0.034923, 0.726994,0
1777416892372310565,1731520000000,  1731.525, 0.677871,-0.103692, 0.034923, 0.726994,0
1777416892387392157,1731540000000,  1731.540, 0.677738,-0.103721, 0.034952, 0.727112,0
1777416892406910268,1731560000000,  1731.560, 0.677594,-0.103741, 0.034985, 0.727241,0
1777416892416526641,1731580000000,  1731.580, 0.677450,-0.103754, 0.035013, 0.727372,0
1777416892426634353,1731580000000,  1731.580, 0.677450,-0.103754, 0.035013, 0.727372,0
1777416892436223002,1731600000000,  1731.600, 0.677303,-0.103831, 0.035118, 0.727494,0
1777416892446307676,1731600000000,  1731.600, 0.677303,-0.103831, 0.035118, 0.727494,0
1777416892466045910,1731620000000,  1731.620, 0.677144,-0.103896, 0.035229, 0.727627,0
1777416892485783662,1731640000000,  1731.640, 0.676977,-0.103932, 0.035341, 0.727772,0
1777416892495480501,1731660000000,  1731.660, 0.676804,-0.103965, 0.035431, 0.727923,0
1777416892505564935,1731660000000,  1731.660, 0.676804,-0.103965, 0.035431, 0.727923,0
1777416892515181881,1731680000000,  1731.680, 0.676638,-0.103999, 0.035490, 0.728070,0
1777416892525266407,1731680000000,  1731.680, 0.676638,-0.103999, 0.035490, 0.728070,0
1777416892545003567,1731700000000,  1731.700, 0.676484,-0.104012, 0.035512, 0.728210,0
1777416892564738078,1731720000000,  1731.720, 0.676343,-0.104006, 0.035498, 0.728342,0
1777416892574431899,1731730000000,  1731.735, 0.676275,-0.104006, 0.035494, 0.728406,0
1777416892584516573,1731730000000,  1731.735, 0.676275,-0.104006, 0.035494, 0.728406,0
1777416892594200393,1731750000000,  1731.755, 0.676136,-0.104023, 0.035497, 0.728533,0
1777416892604297642,1731750000000,  1731.755, 0.676136,-0.104023, 0.035497, 0.728533,0
1777416892623952075,1731770000000,  1731.775, 0.676005,-0.104063, 0.035529, 0.728646,0
1777416892633633728,1731790000000,  1731.795, 0.675878,-0.104073, 0.035540, 0.728763,0
1777416892643719273,1731790000000,  1731.795, 0.675878,-0.104073, 0.035540, 0.728763,0
1777416892653384814,1731810000000,  1731.815, 0.675716,-0.104077, 0.035579, 0.728910,0
1777416892663469451,1731810000000,  1731.815, 0.675716,-0.104077, 0.035579, 0.728910,0
1777416892673148105,1731830000000,  1731.835, 0.675525,-0.104100, 0.035656, 0.729080,0
1777416892683232594,1731830000000,  1731.835, 0.675525,-0.104100, 0.035656, 0.729080,0
1777416892702970568,1731850000000,  1731.855, 0.675305,-0.104115, 0.035736, 0.729278,0
1777416892712640443,1731870000000,  1731.875, 0.675064,-0.104143, 0.035845, 0.729492,0
1777416892722724469,1731870000000,  1731.875, 0.675064,-0.104143, 0.035845, 0.729492,0
1777416892732353379,1731890000000,  1731.895, 0.674835,-0.104185, 0.035937, 0.729693,0
1777416892742438164,1731890000000,  1731.895, 0.674835,-0.104185, 0.035937, 0.729693,0
1777416892757975983,1731910000000,  1731.915, 0.674620,-0.104228, 0.036028, 0.729881,0
1777416892767657451,1731930000000,  1731.935, 0.674419,-0.104324, 0.036108, 0.730049,0
1777416892777742144,1731930000000,  1731.935, 0.674419,-0.104324, 0.036108, 0.730049,0
1777416892787414112,1731940000000,  1731.945, 0.674348,-0.104418, 0.036158, 0.730098,0
1777416892797498452,1731940000000,  1731.945, 0.674348,-0.104418, 0.036158, 0.730098,0
1777416892807126363,1731970000000,  1731.970, 0.674268,-0.104598, 0.036226, 0.730143,0
1777416892817213352,1731970000000,  1731.970, 0.674268,-0.104598, 0.036226, 0.730143,0
1777416892836611957,1731990000000,  1731.990, 0.674282,-0.104710, 0.036206, 0.730116,0
1777416892846341076,1732010000000,  1732.010, 0.674306,-0.104799, 0.036155, 0.730083,0
1777416892856447844,1732010000000,  1732.010, 0.674306,-0.104799, 0.036155, 0.730083,0
1777416892866071698,1732030000000,  1732.030, 0.674333,-0.104742, 0.036133, 0.730068,0
1777416892876158205,1732030000000,  1732.030, 0.674333,-0.104742, 0.036133, 0.730068,0
1777416892895868160,1732050000000,  1732.050, 0.674304,-0.104680, 0.036091, 0.730105,0
1777416892905515608,1732070000000,  1732.070, 0.674188,-0.104637, 0.036019, 0.730222,0
1777416892915606467,1732070000000,  1732.070, 0.674188,-0.104637, 0.036019, 0.730222,0
1777416892925268435,1732090000000,  1732.090, 0.674012,-0.104619, 0.035956, 0.730390,0
1777416892935372777,1732090000000,  1732.090, 0.674012,-0.104619, 0.035956, 0.730390,0
1777416892945022299,1732110000000,  1732.110, 0.673850,-0.104659, 0.035935, 0.730535,0
1777416892955107621,1732110000000,  1732.110, 0.673850,-0.104659, 0.035935, 0.730535,0
1777416892974825039,1732130000000,  1732.130, 0.673767,-0.104890, 0.035991, 0.730576,0
1777416892984522675,1732140000000,  1732.145, 0.673768,-0.105058, 0.036019, 0.730549,0
1777416892994607682,1732140000000,  1732.145, 0.673768,-0.105058, 0.036019, 0.730549,0
1777416893004214887,1732160000000,  1732.165, 0.673846,-0.105388, 0.035907, 0.730436,0
1777416893014300503,1732160000000,  1732.165, 0.673846,-0.105388, 0.035907, 0.730436,0
1777416893034038045,1732180000000,  1732.185, 0.673969,-0.105873, 0.035857, 0.730254,0
1777416893053780217,1732200000000,  1732.205, 0.674308,-0.106390, 0.036126, 0.729853,0
1777416893063472090,1732220000000,  1732.225, 0.674768,-0.106935, 0.036920, 0.729308,0
1777416893073557613,1732220000000,  1732.225, 0.674768,-0.106935, 0.036920, 0.729308,0
1777416893083173631,1732240000000,  1732.245, 0.675353,-0.108080, 0.037582, 0.728563,0
1777416893093281080,1732240000000,  1732.245, 0.675353,-0.108080, 0.037582, 0.728563,0
1777416893113050180,1732260000000,  1732.265, 0.675943,-0.108598, 0.039360, 0.727845,0
1777416893132725922,1732280000000,  1732.285, 0.676543,-0.109343, 0.040720, 0.727101,0
1777416893142434241,1732300000000,  1732.305, 0.676938,-0.110374, 0.041543, 0.726531,0
1777416893152518764,1732300000000,  1732.305, 0.676938,-0.110374, 0.041543, 0.726531,0
1777416893168061670,1732320000000,  1732.325, 0.677184,-0.111399, 0.042217, 0.726106,0
1777416893187807565,1732340000000,  1732.345, 0.677351,-0.111907, 0.042891, 0.725833,0
1777416893197497549,1732360000000,  1732.360, 0.677493,-0.112513, 0.043602, 0.725564,0
1777416893207582053,1732360000000,  1732.360, 0.677493,-0.112513, 0.043602, 0.725564,0
1777416893217252055,1732380000000,  1732.380, 0.677555,-0.113222, 0.044564, 0.725337,0
1777416893227337467,1732380000000,  1732.380, 0.677555,-0.113222, 0.044564, 0.725337,0
1777416893246690916,1732400000000,  1732.400, 0.677525,-0.114097, 0.045451, 0.725173,0
1777416893256386585,1732420000000,  1732.420, 0.677366,-0.114897, 0.046375, 0.725136,0
1777416893266471423,1732420000000,  1732.420, 0.677366,-0.114897, 0.046375, 0.725136,0
1777416893276148240,1732440000000,  1732.440, 0.677089,-0.115748, 0.047221, 0.725206,0
1777416893286233633,1732440000000,  1732.440, 0.677089,-0.115748, 0.047221, 0.725206,0
1777416893305951526,1732460000000,  1732.460, 0.676721,-0.116828, 0.048144, 0.725315,0
